user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,avg_daily_minutes,lifetime_paid_amount,lifetime_paid_months,plan_id,sub_status,sub_end_date,sub_start_date,plan_name,plan_price,tier,tenure_days,days_since_last_active,engagement_band,price_band
u000158,2025-09-21,1,premium,web,referral,2026-01-30,29.949523809523807,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-26,Premium,799.0,high,131,0,high,high
u000159,2025-09-08,3,regular,mobile,search,2026-01-30,4.277183098591549,299.0,1,PLN_BASIC,cancelled,2025-10-11,2025-09-11,Basic,299.0,low,144,0,low,low
u000160,2025-11-17,2,regular,web,organic,2026-01-30,11.546756756756755,998.0,2,PLN_STD,cancelled,2026-01-16,2025-11-17,Standard,499.0,mid,74,0,medium,mid
u000161,2026-01-10,3,regular,web,search,2026-01-30,11.043333333333333,499.0,1,PLN_STD,active,2026-01-30,2026-01-13,Standard,499.0,mid,20,0,medium,mid
u000162,2025-10-18,3,regular,mobile,search,2026-01-30,4.735142857142857,499.0,1,PLN_STD,cancelled,2025-11-20,2025-10-21,Standard,499.0,mid,104,0,low,mid
u000163,2025-08-15,3,premium,web,paid_social,2026-01-30,22.56358024691358,3196.0,4,PLN_PREM,active,2026-01-30,2025-08-17,Premium,799.0,high,168,0,high,high
u000164,2025-08-15,3,regular,mobile,search,2026-01-30,18.074601226993863,897.0,3,PLN_BASIC,active,2026-01-30,2025-08-15,Basic,299.0,low,168,0,high,low
u000165,2025-08-17,1,regular,web,search,2026-01-30,16.381077844311378,2495.0,5,PLN_STD,active,2026-01-30,2025-08-21,Standard,499.0,mid,166,0,high,mid
u000166,2025-11-25,3,value,web,organic,2026-01-30,4.472985074626866,299.0,1,PLN_BASIC,expired,2026-01-24,2025-11-25,Basic,299.0,low,66,0,low,low
u000167,2025-07-24,2,regular,web,search,2026-01-30,16.53229946524064,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-27,Basic,299.0,low,190,0,high,low
u000168,2025-06-15,2,regular,web,organic,2026-01-30,0.4615714285714286,0.0,0,PLN_STD,expired,2025-07-20,2025-06-20,Standard,499.0,mid,229,0,low,mid
u000169,2025-07-27,3,regular,mobile,referral,2026-01-30,14.196263736263735,2495.0,5,PLN_STD,active,2026-01-30,2025-08-01,Standard,499.0,mid,187,0,medium,mid
u000170,2025-05-10,3,regular,mobile,paid_social,2026-01-30,17.580693069306932,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-13,Basic,299.0,low,265,0,high,low
u000171,2025-05-31,2,value,web,search,2026-01-30,9.577149758454107,2392.0,8,PLN_BASIC,active,2026-01-30,2025-06-02,Basic,299.0,low,244,0,medium,low
u000172,2025-05-27,2,premium,web,paid_social,2026-01-30,26.985467980295567,6392.0,8,PLN_PREM,active,2026-01-30,2025-05-31,Premium,799.0,high,248,0,high,high
u000173,2025-11-14,2,value,mobile,organic,2026-01-30,8.567435897435898,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-19,Basic,299.0,low,77,0,medium,low
u000174,2025-11-02,2,premium,mobile,search,2026-01-30,23.47659090909091,998.0,2,PLN_STD,active,2026-01-30,2025-11-08,Standard,499.0,mid,89,0,high,mid
u000175,2025-10-26,2,value,web,search,2026-01-30,6.210833333333333,897.0,3,PLN_BASIC,active,2026-01-30,2025-11-01,Basic,299.0,low,96,0,low,low
u000176,2025-08-28,2,regular,web,search,2026-01-30,16.04705882352941,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-28,Premium,799.0,high,155,0,medium,high
u000177,2025-10-31,1,regular,web,paid_social,2026-01-30,14.819555555555555,998.0,2,PLN_STD,active,2026-01-30,2025-11-03,Standard,499.0,mid,91,0,medium,mid
u000178,2025-06-14,1,regular,web,email,2026-01-30,15.868341463414634,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-21,Basic,299.0,low,230,0,medium,low
u000179,2025-12-17,3,value,web,search,2026-01-30,7.677727272727273,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-20,Basic,299.0,low,44,0,low,low
u000180,2025-09-07,2,premium,web,search,2026-01-30,23.702836879432624,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-07,Premium,799.0,high,145,0,high,high
u000181,2025-12-26,3,regular,web,paid_social,2026-01-30,16.362,499.0,1,PLN_STD,cancelled,2026-01-30,2025-12-31,Standard,499.0,mid,35,0,high,mid
u000182,2025-06-12,2,regular,web,organic,2026-01-30,13.17780487804878,2093.0,7,PLN_BASIC,cancelled,2026-01-08,2025-06-12,Basic,299.0,low,232,0,medium,low
u000183,2025-09-06,1,regular,web,organic,2026-01-30,15.748551724137931,598.0,2,PLN_BASIC,active,2026-01-30,2025-09-10,Basic,299.0,low,146,0,medium,low
u000184,2025-10-26,1,value,mobile,email,2026-01-30,6.488125,1497.0,3,PLN_STD,active,2026-01-30,2025-11-01,Standard,499.0,mid,96,0,low,mid
u000185,2025-09-06,1,regular,mobile,referral,2026-01-30,18.786180555555557,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-10,Basic,299.0,low,146,0,high,low
u000186,2025-08-24,3,value,web,email,2026-01-29,7.211898734177216,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-31,Basic,299.0,low,159,0,low,low
u000187,2025-06-15,1,value,web,organic,2026-01-30,8.578483412322274,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-19,Basic,299.0,low,229,0,medium,low
u000188,2025-08-08,2,regular,web,organic,2026-01-30,7.130462427745664,998.0,2,PLN_STD,cancelled,2025-10-10,2025-08-11,Standard,499.0,mid,175,0,low,mid
u000189,2025-07-03,3,regular,mobile,search,2026-01-30,15.99757142857143,2093.0,7,PLN_BASIC,active,2026-01-30,2025-07-04,Basic,299.0,low,211,0,medium,low
u000190,2025-07-19,3,value,mobile,email,2026-01-30,5.998704663212435,1495.0,5,PLN_BASIC,cancelled,2025-12-18,2025-07-21,Basic,299.0,low,195,0,low,low
u000191,2025-10-23,1,value,web,organic,2026-01-30,8.7042,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-29,Basic,299.0,low,99,0,medium,low
u000192,2025-10-10,1,value,mobile,organic,2026-01-30,8.854910714285714,1497.0,3,PLN_STD,active,2026-01-30,2025-10-14,Standard,499.0,mid,112,0,medium,mid
u000193,2025-10-04,1,value,mobile,organic,2026-01-30,8.924273504273506,998.0,2,PLN_STD,active,2026-01-30,2025-10-09,Standard,499.0,mid,118,0,medium,mid
u000194,2025-08-03,1,regular,mobile,paid_social,2026-01-30,15.953863636363637,2495.0,5,PLN_STD,active,2026-01-30,2025-08-05,Standard,499.0,mid,180,0,medium,mid
u000195,2025-12-31,1,value,web,referral,2026-01-30,7.870967741935484,299.0,1,PLN_BASIC,cancelled,2026-01-30,2026-01-06,Basic,299.0,low,30,0,low,low
u000196,2025-05-27,2,premium,web,paid_social,2026-01-30,25.75236453201971,6392.0,8,PLN_PREM,active,2026-01-30,2025-05-30,Premium,799.0,high,248,0,high,high
u000197,2025-07-29,3,value,mobile,organic,2026-01-30,6.0509139784946235,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-29,Basic,299.0,low,185,0,low,low
u000198,2025-06-03,2,value,web,paid_social,2026-01-30,7.648888888888888,2392.0,8,PLN_BASIC,active,2026-01-30,2025-06-04,Basic,299.0,low,241,0,low,low
u000199,2025-07-29,2,premium,mobile,search,2026-01-30,25.310459770114946,4794.0,6,PLN_PREM,active,2026-01-30,2025-07-29,Premium,799.0,high,185,0,high,high
u000200,2026-01-01,1,value,mobile,organic,2026-01-30,7.546666666666666,299.0,1,PLN_BASIC,cancelled,2026-01-30,2026-01-05,Basic,299.0,low,29,0,low,low
u000201,2025-08-04,3,regular,web,organic,2026-01-30,15.817727272727273,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-10,Premium,799.0,high,179,0,medium,high
u000202,2025-12-19,2,premium,web,search,2026-01-30,25.54825,499.0,1,PLN_STD,active,2026-01-30,2025-12-19,Standard,499.0,mid,42,0,high,mid
u000203,2025-09-06,3,premium,web,organic,2026-01-30,26.656896551724138,1996.0,4,PLN_STD,active,2026-01-30,2025-09-08,Standard,499.0,mid,146,0,high,mid
u000204,2025-10-27,3,regular,web,email,2026-01-30,11.724375,598.0,2,PLN_BASIC,cancelled,2025-12-30,2025-10-31,Basic,299.0,low,95,0,medium,low
u000205,2025-08-27,2,value,mobile,search,2026-01-30,7.206666666666667,1196.0,4,PLN_BASIC,cancelled,2026-01-30,2025-09-02,Basic,299.0,low,156,0,low,low
u000206,2025-07-10,1,regular,mobile,search,2026-01-30,15.61569306930693,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-13,Basic,299.0,low,204,0,medium,low
u000207,2025-11-12,1,premium,web,paid_social,2026-01-30,25.40581081081081,1598.0,2,PLN_PREM,active,2026-01-30,2025-11-13,Premium,799.0,high,79,0,high,high
u000208,2026-01-03,2,premium,mobile,paid_social,2026-01-30,30.000384615384615,799.0,1,PLN_PREM,active,2026-01-30,2026-01-07,Premium,799.0,high,27,0,high,high
u000209,2025-07-10,3,value,web,organic,2026-01-30,8.690343137254901,2994.0,6,PLN_STD,active,2026-01-30,2025-07-11,Standard,499.0,mid,204,0,medium,mid
u000210,2025-11-16,2,regular,mobile,paid_social,2026-01-30,18.860675675675676,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-22,Basic,299.0,low,75,0,high,low
u000211,2025-07-09,3,value,web,organic,2026-01-30,9.12,2994.0,6,PLN_STD,active,2026-01-30,2025-07-13,Standard,499.0,mid,205,0,medium,mid
u000212,2025-10-31,2,value,mobile,search,2026-01-30,9.642,998.0,2,PLN_STD,active,2026-01-30,2025-11-06,Standard,499.0,mid,91,0,medium,mid
u000213,2025-11-19,1,regular,mobile,paid_social,2026-01-30,16.883698630136987,998.0,2,PLN_STD,active,2026-01-30,2025-11-26,Standard,499.0,mid,72,0,high,mid
u000214,2025-08-25,2,value,web,search,2026-01-30,7.463566878980892,2495.0,5,PLN_STD,cancelled,2026-01-27,2025-08-30,Standard,499.0,mid,158,0,low,mid
u000215,2025-11-05,2,value,mobile,search,2026-01-30,8.63139534883721,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-09,Basic,299.0,low,86,0,medium,low
u000216,2025-07-12,2,value,mobile,organic,2026-01-30,10.35064039408867,2994.0,6,PLN_STD,active,2026-01-30,2025-07-17,Standard,499.0,mid,202,0,medium,mid
u000217,2025-05-24,2,regular,web,search,2026-01-30,18.470825242718448,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-27,Basic,299.0,low,251,0,high,low
u000218,2025-05-29,1,value,mobile,organic,2026-01-30,10.96177033492823,2392.0,8,PLN_BASIC,active,2026-01-30,2025-06-03,Basic,299.0,low,246,0,medium,low
u000219,2025-08-25,2,regular,mobile,email,2026-01-30,15.587142857142858,3196.0,4,PLN_PREM,active,2026-01-30,2025-08-28,Premium,799.0,high,158,0,medium,high
u000220,2025-12-17,1,value,mobile,search,2026-01-30,8.261363636363637,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-19,Basic,299.0,low,44,0,low,low
u000221,2025-06-06,3,premium,web,referral,2026-01-30,5.183495145631068,998.0,2,PLN_STD,cancelled,2025-08-08,2025-06-09,Standard,499.0,mid,238,0,low,mid
u000222,2025-08-27,1,value,unknown,search,2026-01-30,9.67124183006536,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-28,Basic,299.0,low,156,0,medium,low
u000223,2025-10-28,1,regular,mobile,referral,2026-01-30,15.367659574468085,998.0,2,PLN_STD,active,2026-01-30,2025-11-03,Standard,499.0,mid,94,0,medium,mid
u000224,2025-06-24,2,value,mobile,organic,2026-01-30,6.399285714285714,1794.0,6,PLN_BASIC,active,2026-01-30,2025-06-30,Basic,299.0,low,220,0,low,low
u000225,2025-11-02,2,value,web,organic,2026-01-30,10.354666666666667,998.0,2,PLN_STD,active,2026-01-30,2025-11-08,Standard,499.0,mid,89,0,medium,mid
u000226,2025-07-20,2,value,web,organic,2026-01-30,8.312072538860104,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-25,Basic,299.0,low,194,0,low,low
u000227,2025-11-23,2,value,mobile,organic,2026-01-30,4.610144927536232,0.0,0,PLN_BASIC,expired,2025-12-23,2025-11-23,Basic,299.0,low,68,0,low,low
u000228,2025-09-27,3,value,web,email,2026-01-30,4.034227642276423,299.0,1,PLN_BASIC,expired,2025-11-29,2025-09-30,Basic,299.0,low,125,0,low,low
u000229,2025-09-19,2,regular,web,paid_social,2026-01-30,19.5121875,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-25,Basic,299.0,low,133,0,high,low
u000230,2025-06-18,2,regular,web,paid_social,2026-01-30,12.375913461538461,1996.0,4,PLN_STD,cancelled,2025-11-19,2025-06-22,Standard,499.0,mid,226,0,medium,mid
u000231,2025-08-29,2,value,mobile,search,2026-01-30,1.052549019607843,299.0,1,PLN_BASIC,cancelled,2025-10-05,2025-09-05,Basic,299.0,low,154,0,low,low
u000232,2025-12-06,1,regular,web,search,2026-01-30,18.227636363636364,0.0,0,PLN_PREM,active,2026-01-30,2025-12-08,Premium,799.0,high,55,0,high,high
u000233,2025-05-09,2,regular,mobile,paid_social,2026-01-30,3.9622596153846152,1196.0,4,PLN_BASIC,cancelled,2025-09-10,2025-05-13,Basic,299.0,low,266,0,low,low
u000234,2025-11-11,1,value,mobile,referral,2026-01-30,6.215822784810126,598.0,2,PLN_BASIC,cancelled,2026-01-12,2025-11-13,Basic,299.0,low,80,0,low,low
u000235,2025-09-05,2,value,mobile,paid_social,2026-01-30,9.000068965517242,1497.0,3,PLN_STD,active,2026-01-30,2025-09-10,Standard,499.0,mid,147,0,medium,mid
u000236,2025-11-01,1,value,mobile,paid_social,2026-01-30,2.7745555555555557,299.0,1,PLN_BASIC,cancelled,2025-12-03,2025-11-03,Basic,299.0,low,90,0,low,low
u000237,2025-10-18,3,value,web,organic,2026-01-29,9.710096153846154,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-21,Basic,299.0,low,104,0,medium,low
u000238,2025-08-21,2,regular,mobile,email,2026-01-30,16.285220125786164,2495.0,5,PLN_STD,active,2026-01-30,2025-08-27,Standard,499.0,mid,162,0,medium,mid
u000239,2025-07-21,3,premium,web,organic,2026-01-30,24.769891304347826,2495.0,5,PLN_STD,cancelled,2026-01-19,2025-07-23,Standard,499.0,mid,193,0,high,mid
u000240,2025-10-09,2,premium,mobile,search,2026-01-30,26.08309090909091,2397.0,3,PLN_PREM,active,2026-01-30,2025-10-10,Premium,799.0,high,113,0,high,high
u000241,2025-06-09,1,premium,web,referral,2026-01-30,21.9499481865285,4794.0,6,PLN_PREM,expired,2026-01-10,2025-06-14,Premium,799.0,high,235,0,high,high
u000242,2025-09-28,3,regular,mobile,organic,2026-01-30,7.503666666666667,299.0,1,PLN_BASIC,expired,2025-12-01,2025-10-02,Basic,299.0,low,124,0,low,low
u000243,2025-05-28,2,value,mobile,organic,2026-01-30,4.469526066350711,2495.0,5,PLN_STD,cancelled,2025-10-29,2025-06-01,Standard,499.0,mid,247,0,low,mid
u000244,2025-10-15,3,value,web,search,2026-01-30,6.28607476635514,598.0,2,PLN_BASIC,cancelled,2025-12-17,2025-10-18,Basic,299.0,low,107,0,low,low
u000245,2025-10-09,2,value,mobile,search,2026-01-30,7.870526315789474,1497.0,3,PLN_STD,active,2026-01-30,2025-10-10,Standard,499.0,mid,113,0,low,mid
u000246,2025-05-26,2,value,web,email,2026-01-30,3.7645349634229177,897.0,3,PLN_BASIC,expired,2025-09-26,2025-05-29,Basic,299.0,low,249,0,low,low
u000247,2025-11-11,3,value,web,referral,2026-01-30,7.50625,299.0,1,PLN_BASIC,cancelled,2026-01-15,2025-11-16,Basic,299.0,low,80,0,low,low
u000248,2025-08-17,2,regular,web,search,2026-01-30,18.132453987730063,2495.0,5,PLN_STD,active,2026-01-30,2025-08-22,Standard,499.0,mid,166,0,high,mid
u000249,2025-11-18,2,value,web,email,2026-01-30,5.963287671232877,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-23,Basic,299.0,low,73,0,low,low
u000250,2025-05-15,2,value,mobile,paid_social,2026-01-30,0.0,0.0,0,PLN_STD,expired,2025-06-16,2025-05-17,Standard,499.0,mid,260,0,low,mid
u000251,2025-06-19,2,regular,mobile,referral,2026-01-30,17.715582524271845,3493.0,7,PLN_STD,active,2026-01-30,2025-06-24,Standard,499.0,mid,225,0,high,mid
u000252,2025-09-05,3,value,web,organic,2026-01-30,9.893333333333333,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-08,Basic,299.0,low,147,0,medium,low
u000253,2025-06-21,2,premium,mobile,search,2026-01-30,23.869336734693878,3493.0,7,PLN_STD,active,2026-01-30,2025-06-22,Standard,499.0,mid,223,0,high,mid
u000254,2025-07-26,2,value,mobile,organic,2026-01-30,7.733776595744681,2994.0,6,PLN_STD,active,2026-01-30,2025-07-26,Standard,499.0,mid,188,0,low,mid
u000255,2025-10-17,3,regular,mobile,organic,2026-01-30,18.619038461538462,1497.0,3,PLN_STD,active,2026-01-30,2025-10-23,Standard,499.0,mid,105,0,high,mid
u000256,2025-06-10,2,value,web,paid_social,2026-01-30,0.26187499999999997,0.0,0,PLN_BASIC,expired,2025-07-17,2025-06-17,Basic,299.0,low,234,0,low,low
u000257,2025-10-22,2,regular,mobile,organic,2026-01-30,14.8083,1497.0,3,PLN_STD,active,2026-01-30,2025-10-27,Standard,499.0,mid,100,0,medium,mid
u000258,2025-05-30,2,value,web,search,2026-01-30,10.306778846153845,2392.0,8,PLN_BASIC,active,2026-01-30,2025-06-03,Basic,299.0,low,245,0,medium,low
u000259,2025-06-17,1,value,mobile,paid_social,2026-01-30,9.547053140096619,1794.0,6,PLN_BASIC,active,2026-01-30,2025-06-18,Basic,299.0,low,227,0,medium,low
u000260,2025-09-29,2,regular,mobile,organic,2026-01-30,16.127190082644628,1497.0,3,PLN_STD,active,2026-01-30,2025-10-04,Standard,499.0,mid,123,0,medium,mid
u000261,2025-11-20,1,value,mobile,search,2026-01-29,8.728169014084507,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-21,Basic,299.0,low,71,0,medium,low
u000262,2025-06-16,1,value,web,paid_social,2026-01-30,9.164567307692307,2994.0,6,PLN_STD,active,2026-01-30,2025-06-20,Standard,499.0,mid,228,0,medium,mid
u000263,2025-07-19,2,premium,web,referral,2026-01-30,25.09556756756757,2994.0,6,PLN_STD,active,2026-01-30,2025-07-22,Standard,499.0,mid,195,0,high,mid
u000264,2025-12-23,2,value,mobile,organic,2026-01-30,3.77025641025641,499.0,1,PLN_STD,cancelled,2026-01-24,2025-12-25,Standard,499.0,mid,38,0,low,mid
u000265,2026-01-08,3,regular,web,email,2026-01-30,21.187727272727273,799.0,1,PLN_PREM,active,2026-01-30,2026-01-09,Premium,799.0,high,22,0,high,high
u000266,2025-09-27,2,regular,web,referral,2026-01-30,10.477120000000001,897.0,3,PLN_BASIC,cancelled,2026-01-01,2025-10-03,Basic,299.0,low,125,0,medium,low
u000267,2025-08-25,1,value,mobile,paid_social,2026-01-30,7.642704402515724,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-29,Basic,299.0,low,158,0,low,low
u000268,2025-07-31,3,regular,mobile,search,2026-01-30,18.22258426966292,2495.0,5,PLN_STD,active,2026-01-30,2025-08-02,Standard,499.0,mid,183,0,high,mid
u000269,2025-10-05,1,value,web,paid_social,2026-01-30,6.972649572649572,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-10,Basic,299.0,low,117,0,low,low
u000270,2025-09-30,1,regular,web,referral,2026-01-30,14.138181818181819,1996.0,4,PLN_STD,cancelled,2026-01-28,2025-09-30,Standard,499.0,mid,122,0,medium,mid
u000271,2025-07-17,2,value,mobile,organic,2026-01-30,7.469578947368421,1495.0,5,PLN_BASIC,active,2026-01-30,2025-07-18,Basic,299.0,low,197,0,low,low
u000272,2025-05-10,2,value,web,email,2026-01-30,1.0912380952380953,897.0,3,PLN_BASIC,cancelled,2025-08-12,2025-05-14,Basic,299.0,low,265,0,low,low
u000273,2025-06-12,3,value,web,email,2026-01-30,8.389952153110048,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-13,Basic,299.0,low,232,0,medium,low
u000274,2025-12-31,3,premium,web,search,2026-01-30,29.468666666666667,499.0,1,PLN_STD,active,2026-01-30,2026-01-03,Standard,499.0,mid,30,0,high,mid
u000275,2025-08-17,2,regular,web,paid_social,2026-01-30,16.96127272727273,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-17,Basic,299.0,low,166,0,high,low
u000276,2025-09-03,1,premium,mobile,search,2026-01-30,26.713021582733813,1996.0,4,PLN_STD,active,2026-01-30,2025-09-06,Standard,499.0,mid,149,0,high,mid
u000277,2025-08-30,2,regular,web,paid_social,2026-01-30,9.253443708609272,998.0,2,PLN_STD,expired,2025-12-02,2025-09-03,Standard,499.0,mid,153,0,medium,mid
u000278,2025-11-17,2,regular,web,referral,2026-01-30,15.481971830985916,1598.0,2,PLN_PREM,active,2026-01-30,2025-11-18,Premium,799.0,high,74,0,medium,high
u000279,2025-05-21,1,regular,web,organic,2026-01-30,9.68142857142857,2994.0,6,PLN_STD,cancelled,2025-11-23,2025-05-27,Standard,499.0,mid,254,0,medium,mid
u000280,2025-05-25,2,premium,web,organic,2026-01-29,28.34786069651741,3493.0,7,PLN_STD,active,2026-01-30,2025-05-28,Standard,499.0,mid,250,0,high,mid
u000281,2025-07-13,2,regular,web,organic,2026-01-30,18.807114427860697,4794.0,6,PLN_PREM,active,2026-01-30,2025-07-15,Premium,799.0,high,201,0,high,high
u000282,2025-09-04,1,value,mobile,email,2026-01-30,7.9364189189189185,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-07,Basic,299.0,low,148,0,low,low
u000283,2025-10-20,2,regular,mobile,search,2026-01-30,18.7562,998.0,2,PLN_STD,active,2026-01-30,2025-10-26,Standard,499.0,mid,102,0,high,mid
u000284,2025-09-05,2,regular,web,referral,2026-01-30,13.225694444444445,1996.0,4,PLN_STD,cancelled,2026-01-10,2025-09-12,Standard,499.0,mid,147,0,medium,mid
u000285,2025-08-23,1,value,web,search,2026-01-30,8.959746835443037,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-23,Basic,299.0,low,160,0,medium,low
u000286,2025-12-26,2,regular,web,organic,2026-01-30,9.98861111111111,0.0,0,PLN_BASIC,expired,2026-01-26,2025-12-27,Basic,299.0,low,35,0,medium,low
u000287,2025-06-14,3,value,web,email,2026-01-30,9.15812648344605,3493.0,7,PLN_STD,active,2026-01-30,2025-06-18,Standard,499.0,mid,230,0,medium,mid
u000288,2025-09-25,2,regular,mobile,search,2026-01-30,17.52359375,1996.0,4,PLN_STD,active,2026-01-30,2025-09-30,Standard,499.0,mid,127,0,high,mid
u000289,2025-09-18,3,value,web,search,2026-01-30,1.7785185185185184,299.0,1,PLN_BASIC,cancelled,2025-10-18,2025-09-18,Basic,299.0,low,134,0,low,low
u000290,2025-08-31,2,regular,mobile,organic,2026-01-30,16.426000000000002,1996.0,4,PLN_STD,active,2026-01-30,2025-09-07,Standard,499.0,mid,152,0,high,mid
u000291,2025-11-23,3,regular,mobile,organic,2026-01-30,3.4585507246376808,0.0,0,PLN_BASIC,expired,2025-12-24,2025-11-24,Basic,299.0,low,68,0,low,low
u000292,2025-07-11,1,regular,web,organic,2026-01-30,16.641256281407035,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-14,Basic,299.0,low,203,0,high,low
u000293,2025-12-30,2,value,mobile,search,2026-01-30,8.1640625,299.0,1,PLN_BASIC,cancelled,2026-01-30,2026-01-05,Basic,299.0,low,31,0,low,low
u000294,2025-07-27,1,premium,web,paid_social,2026-01-30,26.9435,4794.0,6,PLN_PREM,active,2026-01-30,2025-08-03,Premium,799.0,high,187,0,high,high
u000295,2025-09-18,2,regular,web,organic,2026-01-30,15.697727272727272,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-20,Premium,799.0,high,134,0,medium,high
u000296,2025-09-12,2,value,mobile,organic,2026-01-30,8.156187050359712,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-13,Basic,299.0,low,140,0,low,low
u000297,2025-12-04,1,value,web,organic,2026-01-30,6.073157894736842,499.0,1,PLN_STD,active,2026-01-30,2025-12-06,Standard,499.0,mid,57,0,low,mid
