touch_id,user_id,touch_date,channel,campaign_type,offer_pct,delivered,clicked,redeemed
T00000406,U000241,2025-10-08,email,renewal_reminder,0,1,0,0
T00000407,U000241,2025-11-05,push,renewal_reminder,0,1,0,0
T00000408,U000241,2026-01-06,email,renewal_reminder,0,1,0,0
T00000409,U000242,2025-10-26,email,renewal_reminder,0,1,0,0
T00000410,U000242,2025-11-25,email,renewal_reminder,0,1,0,0
T00000411,U000242,2025-12-28,push,renewal_reminder,0,1,0,0
T00000412,U000243,2025-11-21,inapp,renewal_reminder,0,1,0,0
T00000413,U000244,2025-11-12,push,renewal_reminder,0,1,0,0
T00000414,U000244,2025-12-12,email,renewal_reminder,0,1,0,0
T00000415,U000244,2026-01-09,push,renewal_reminder,0,1,0,0
T00000416,U000245,2025-12-05,email,renewal_reminder,0,1,1,0
T00000417,U000246,2025-07-25,push,renewal_reminder,0,1,0,0
T00000418,U000246,2025-08-20,email,renewal_reminder,0,1,0,0
T00000419,U000246,2025-09-20,email,renewal_reminder,0,1,0,0
T00000420,U000247,2025-12-09,push,renewal_reminder,0,1,0,0
T00000421,U000248,2025-09-16,inapp,renewal_reminder,0,1,0,0
T00000422,U000248,2025-12-13,push,renewal_reminder,0,1,0,0
T00000423,U000249,2025-12-17,inapp,renewal_reminder,0,1,0,0
T00000424,U000251,2025-07-18,inapp,renewal_reminder,0,1,0,0
T00000425,U000251,2025-09-15,push,renewal_reminder,0,1,0,0
T00000426,U000251,2025-10-15,email,renewal_reminder,0,1,0,0
T00000427,U000252,2025-12-30,email,renewal_reminder,0,1,0,0
T00000428,U000253,2025-07-19,email,renewal_reminder,0,1,0,0
T00000429,U000253,2025-10-17,email,renewal_reminder,0,1,0,0
T00000430,U000254,2025-12-16,email,,0,1,1,0
T00000431,U000256,2025-08-13,email,renewal_reminder,0,1,0,0
T00000432,U000258,2025-08-26,email,renewal_reminder,0,1,0,0
T00000433,U000258,2026-01-23,push,renewal_reminder,0,1,0,0
T00000434,U000259,2025-10-13,inapp,renewal_reminder,0,1,1,0
T00000435,U000259,2026-01-09,email,renewal_reminder,0,1,0,0
T00000436,U000260,2025-12-26,push,renewal_reminder,0,1,0,0
T00000437,U000262,2025-07-16,email,renewal_reminder,0,1,1,0
T00000438,U000262,2025-09-15,email,renewal_reminder,0,1,0,0
T00000439,U000262,2026-01-11,email,renewal_reminder,0,1,1,0
T00000440,U000263,2025-08-15,push,renewal_reminder,0,1,0,0
T00000441,U000263,2026-01-13,email,renewal_reminder,0,1,0,0
T00000442,U000266,2025-10-27,push,renewal_reminder,0,1,0,0
T00000443,U000267,2025-11-23,email,renewal_reminder,0,1,0,0
T00000444,U000267,2025-12-23,email,renewal_reminder,0,1,0,0
T00000445,U000268,2025-09-27,email,renewal_reminder,0,1,1,0
T00000446,U000268,2026-01-23,inapp,renewal_reminder,0,1,0,0
T00000447,U000270,2025-10-23,inapp,renewal_reminder,0,1,0,0
T00000448,U000270,2025-12-23,push,renewal_reminder,0,1,0,0
T00000449,U000271,2025-08-13,email,renewal_reminder,0,1,0,0
T00000450,U000272,2025-07-10,email,renewal_reminder,0,1,0,0
T00000451,U000272,2025-08-05,email,renewal_reminder,0,1,0,0
T00000452,U000272,2025-09-07,push,renewal_reminder,0,1,0,0
T00000453,U000273,2025-07-09,email,renewal_reminder,0,1,0,0
T00000454,U000273,2025-08-05,email,renewal_reminder,0,1,0,0
T00000455,U000273,2025-11-05,email,renewal_reminder,0,1,0,0
T00000456,U000273,2026-01-04,email,renewal_reminder,0,1,0,0
T00000457,U000275,2025-09-11,push,renewal_reminder,0,1,0,0
T00000458,U000275,2025-12-12,push,renewal_reminder,0,1,0,0
T00000459,U000275,2026-01-08,inapp,renewal_reminder,0,1,0,0
T00000460,U000276,2025-09-30,email,renewal_reminder,0,1,0,0
T00000461,U000276,2025-12-28,push,renewal_reminder,0,1,0,0
T00000462,U000277,2025-09-26,email,renewal_reminder,0,1,0,0
T00000463,U000279,2025-07-19,email,renewal_reminder,0,1,0,0
T00000464,U000279,2025-12-17,push,renewal_reminder,0,1,0,0
T00000465,U000280,2025-09-19,email,renewal_reminder,0,1,0,0
T00000466,U000280,2025-12-19,email,renewal_reminder,0,1,0,0
T00000467,U000281,2025-11-07,inapp,renewal_reminder,0,1,0,0
T00000468,U000281,2025-12-05,email,renewal_reminder,0,1,1,0
T00000469,U000282,2025-10-01,push,renewal_reminder,0,1,0,0
T00000470,U000282,2025-12-29,push,renewal_reminder,0,1,0,0
T00000471,U000283,2025-11-21,push,renewal_reminder,0,1,0,0
T00000472,U000283,2026-01-21,inapp,renewal_reminder,0,1,0,0
T00000473,U000284,2025-11-07,email,renewal_reminder,0,1,0,0
T00000474,U000284,2025-12-07,email,renewal_reminder,0,1,0,0
T00000475,U000285,2025-09-19,push,renewal_reminder,0,1,0,0
T00000476,U000286,2026-01-19,push,renewal_reminder,0,1,0,0
T00000477,U000287,2025-08-10,email,renewal_reminder,0,1,0,0
T00000478,U000287,2025-10-10,email,renewal_reminder,0,1,1,0
T00000479,U000287,2026-01-09,email,renewal_reminder,0,1,1,0
T00000480,U000288,2025-10-25,push,renewal_reminder,0,1,0,0
T00000481,U000288,2026-01-21,email,renewal_reminder,0,1,0,0
T00000482,U000290,2025-10-04,email,renewal_reminder,0,1,0,0
T00000483,U000290,2025-12-02,email,renewal_reminder,0,1,0,0
T00000484,U000292,2025-08-06,push,renewal_reminder,0,1,0,0
T00000485,U000292,2025-09-05,email,renewal_reminder,0,1,0,0
T00000486,U000292,2025-11-07,email,renewal_reminder,0,1,0,0
T00000487,U000294,2025-08-28,email,renewal_reminder,0,1,0,0
T00000488,U000294,2025-11-28,inapp,renewal_reminder,0,1,0,0
T00000489,U000295,2025-10-17,push,renewal_reminder,0,1,0,0
T00000490,U000295,2025-12-14,push,renewal_reminder,0,1,0,0
T00000491,U000296,2025-10-06,inapp,renewal_reminder,0,1,0,0
T00000492,U000296,2025-11-05,email,renewal_reminder,0,1,0,0
T00000493,U000298,2025-10-26,email,renewal_reminder,0,1,0,0
T00000494,U000299,2025-08-12,email,renewal_reminder,0,1,0,0
T00000495,U000299,2025-09-07,email,renewal_reminder,0,1,0,0
T00000496,U000299,2025-11-08,email,renewal_reminder,0,1,1,0
T00000497,U000299,2025-12-10,inapp,renewal_reminder,0,1,1,0
T00000498,U000300,2025-07-09,email,renewal_reminder,0,1,0,0
T00000499,U000300,2025-08-06,email,renewal_reminder,0,1,0,0
T00000500,U000300,2025-10-04,email,renewal_reminder,0,1,1,0
T00000501,U000300,2025-11-06,email,renewal_reminder,0,1,0,0
T00000502,U000300,2025-12-03,email,renewal_reminder,0,1,0,0
T00000503,U000301,2025-08-29,email,renewal_reminder,0,1,0,0
T00000504,U000301,2025-10-30,push,renewal_reminder,0,1,0,0
T00000505,U000301,2025-12-28,push,renewal_reminder,0,1,0,0
T00000506,U000303,2025-07-31,email,renewal_reminder,0,1,0,0
T00000507,U000304,2026-01-11,email,renewal_reminder,0,1,1,0
T00000508,U000305,2025-10-18,email,renewal_reminder,0,1,0,0
T00000509,U000305,2026-01-17,email,renewal_reminder,0,1,0,0
T00000510,U000306,2025-07-06,email,renewal_reminder,0,1,0,0
T00000511,U000306,2025-08-04,email,renewal_reminder,0,1,0,0
T00000512,U000306,2025-09-30,push,renewal_reminder,0,1,0,0
T00000513,U000306,2025-11-03,email,renewal_reminder,0,1,1,0
T00000514,U000307,2025-11-14,push,renewal_reminder,0,1,0,0
T00000515,U000308,2025-11-14,push,renewal_reminder,0,1,0,0
T00000516,U000308,2026-01-13,push,renewal_reminder,0,1,0,0
T00000517,U000309,2025-08-20,push,renewal_reminder,0,1,0,0
T00000518,U000309,2025-09-22,push,renewal_reminder,0,1,0,0
T00000519,U000309,2025-10-21,email,renewal_reminder,0,1,0,0
T00000520,U000309,2025-11-20,inapp,renewal_reminder,0,1,0,0
T00000521,U000309,2026-01-18,email,renewal_reminder,0,1,1,0
T00000522,U000310,2025-10-31,push,renewal_reminder,0,1,0,0
T00000523,U000311,2025-12-19,push,renewal_reminder,0,1,0,0
T00000524,U000311,2026-01-15,email,renewal_reminder,0,1,0,0
T00000525,U000312,2025-11-16,inapp,renewal_reminder,0,1,1,0
T00000526,U000312,2025-12-20,inapp,renewal_reminder,0,1,0,0
T00000527,U000313,2025-08-01,push,renewal_reminder,0,1,0,0
T00000528,U000313,2025-09-28,push,renewal_reminder,0,1,0,0
T00000529,U000313,2025-11-27,email,renewal_reminder,0,1,0,0
T00000530,U000314,2025-08-11,email,renewal_reminder,0,1,0,0
T00000531,U000314,2025-10-11,email,renewal_reminder,0,1,0,0
T00000532,U000314,2025-12-13,Email,renewal_reminder,0,1,0,0
T00000533,U000315,2025-08-04,email,renewal_reminder,0,1,0,0
T00000534,U000315,2025-09-04,email,renewal_reminder,0,1,0,0
T00000535,U000315,2025-12-03,push,renewal_reminder,0,1,0,0
T00000536,U000316,2026-01-19,email,renewal_reminder,0,1,1,0
T00000537,U000317,2026-01-03,inapp,renewal_reminder,0,1,0,0
T00000538,U000318,2025-12-03,email,renewal_reminder,0,1,0,0
T00000539,U000318,2026-01-03,inapp,renewal_reminder,0,1,0,0
T00000540,U000320,2025-12-12,push,renewal_reminder,0,1,0,0
T00000541,U000321,2025-08-21,inapp,renewal_reminder,0,1,1,0
T00000542,U000321,2025-09-20,email,renewal_reminder,0,1,0,0
T00000543,U000321,2025-10-19,email,renewal_reminder,0,1,0,0
T00000544,U000322,2025-08-04,inapp,renewal_reminder,0,1,1,0
T00000545,U000322,2025-12-01,email,renewal_reminder,0,1,0,0
T00000546,U000323,2025-11-03,email,renewal_reminder,0,1,0,0
T00000547,U000323,2026-01-06,push,renewal_reminder,0,1,0,0
T00000548,U000324,2026-01-19,email,renewal_reminder,0,1,0,0
T00000549,U000326,2025-09-01,inapp,renewal_reminder,0,1,0,0
T00000550,U000326,2025-12-30,push,renewal_reminder,0,1,1,0
T00000551,U000327,2025-07-29,email,renewal_reminder,0,1,0,0
T00000552,U000327,2025-08-28,email,renewal_reminder,0,1,1,0
T00000553,U000328,2025-07-11,push,renewal_reminder,0,1,0,0
T00000554,U000328,2025-08-10,email,renewal_reminder,0,1,0,0
T00000555,U000328,2025-12-12,email,renewal_reminder,0,1,1,0
T00000556,U000328,2026-01-07,email,renewal_reminder,0,1,0,0
T00000557,U000329,2025-09-09,email,renewal_reminder,0,1,0,0
T00000558,U000329,2025-11-06,inapp,renewal_reminder,0,1,0,0
T00000559,U000332,2025-09-06,email,renewal_reminder,0,1,0,0
T00000560,U000332,2025-10-04,email,renewal_reminder,0,1,0,0
T00000561,U000333,2025-09-19,push,renewal_reminder,0,1,0,0
T00000562,U000333,2025-10-19,inapp,renewal_reminder,0,1,0,0
T00000563,U000333,2025-11-16,email,renewal_reminder,0,1,0,0
T00000564,U000335,2025-10-30,email,renewal_reminder,0,1,1,0
T00000565,U000336,2026-01-23,push,renewal_reminder,0,1,0,0
T00000566,U000338,2025-08-17,push,renewal_reminder,0,1,0,0
T00000567,U000338,2025-09-16,email,renewal_reminder,0,1,0,0
T00000568,U000338,2025-10-17,Push,renewal_reminder,0,1,0,0
T00000569,U000339,2025-08-23,email,renewal_reminder,0,1,0,0
T00000570,U000339,2025-09-24,push,renewal_reminder,0,1,1,0
T00000571,U000339,2026-01-21,email,renewal_reminder,0,1,0,0
T00000572,U000341,2025-11-08,email,renewal_reminder,0,1,0,0
T00000573,U000341,2025-12-07,email,renewal_reminder,0,1,0,0
T00000574,U000341,2026-01-06,email,renewal_reminder,0,1,0,0
T00000575,U000342,2026-01-12,email,renewal_reminder,0,1,0,0
T00000576,U000343,2025-11-04,email,renewal_reminder,0,1,0,0
T00000577,U000343,2025-12-07,email,renewal_reminder,0,1,0,0
T00000578,U000344,2025-10-05,email,renewal_reminder,0,1,0,0
T00000579,U000345,2026-01-11,email,renewal_reminder,0,1,0,0
T00000580,U000346,2025-10-04,inapp,renewal_reminder,0,1,0,0
T00000581,U000348,2026-01-24,email,renewal_reminder,0,1,0,0
T00000582,U000349,2025-09-12,email,renewal_reminder,0,1,0,0
T00000583,U000349,2025-11-12,push,renewal_reminder,0,1,0,0
T00000584,U000350,2025-07-18,push,renewal_reminder,0,1,0,0
T00000585,U000350,2025-09-12,email,renewal_reminder,0,1,0,0
T00000586,U000350,2026-01-11,push,renewal_reminder,0,1,0,0
T00000587,U000351,2025-11-14,email,renewal_reminder,0,1,0,0
T00000588,U000351,2025-12-10,inapp,renewal_reminder,0,1,0,0
T00000589,U000351,2026-01-09,email,renewal_reminder,0,1,0,0
T00000590,U000352,2025-09-11,email,renewal_reminder,0,1,0,0
T00000591,U000353,2025-09-16,inapp,renewal_reminder,0,1,1,0
T00000592,U000354,2025-09-18,Inapp,renewal_reminder,0,1,0,0
T00000593,U000354,2025-11-18,push,renewal_reminder,0,1,0,0
T00000594,U000357,2025-07-10,email,renewal_reminder,0,1,0,0
T00000595,U000357,2025-08-06,email,renewal_reminder,0,1,0,0
T00000596,U000358,2026-01-14,email,renewal_reminder,0,1,0,0
T00000597,U000359,2025-08-28,email,renewal_reminder,0,1,1,0
T00000598,U000359,2025-10-25,email,renewal_reminder,0,1,0,0
T00000599,U000359,2025-11-24,PUSH,renewal_reminder,0,1,0,0
T00000600,U000360,2025-12-07,email,renewal_reminder,0,1,0,0
T00000601,U000361,2025-12-27,email,renewal_reminder,0,1,0,0
T00000602,U000364,2026-01-10,email,renewal_reminder,0,1,1,0
T00000603,U000365,2025-09-28,email,renewal_reminder,0,1,0,0
T00000604,U000365,2025-11-26,email,renewal_reminder,0,1,0,0
T00000605,U000365,2025-12-29,email,renewal_reminder,0,1,0,0
T00000606,U000366,2025-10-13,email,renewal_reminder,0,1,0,0
T00000607,U000366,2026-01-10,push,renewal_reminder,0,1,0,0
T00000608,U000367,2025-09-29,email,renewal_reminder,0,1,0,0
T00000609,U000367,2025-12-29,push,renewal_reminder,0,1,0,0
T00000610,U000368,2025-08-22,email,renewal_reminder,0,1,0,0
T00000611,U000368,2025-09-23,email,renewal_reminder,0,1,0,0
T00000612,U000368,2025-10-23,inapp,renewal_reminder,0,1,0,0
T00000613,U000368,2025-11-22,email,renewal_reminder,0,1,1,0
T00000614,U000368,2025-12-20,email,renewal_reminder,0,1,0,0
T00000615,U000369,2025-07-08,push,renewal_reminder,0,1,0,0
T00000616,U000369,2025-08-04,email,renewal_reminder,0,1,0,0
T00000617,U000369,2025-11-04,push,renewal_reminder,0,1,0,0
T00000618,U000370,2025-12-08,email,renewal_reminder,0,1,1,0
T00000619,U000371,2025-08-27,push,renewal_reminder,0,1,1,0
T00000620,U000371,2025-10-28,email,renewal_reminder,0,1,0,0
T00000621,U000372,2025-12-14,email,renewal_reminder,0,1,1,0
T00000622,U000373,2025-10-12,push,renewal_reminder,0,1,0,0
T00000623,U000373,2025-11-13,push,renewal_reminder,0,1,0,0
T00000624,U000374,2025-10-09,inapp,renewal_reminder,0,1,1,0
T00000625,U000374,2026-01-04,inapp,renewal_reminder,0,1,0,0
T00000626,U000375,2026-01-08,email,renewal_reminder,0,1,0,0
T00000627,U000376,2025-08-29,email,renewal_reminder,0,1,0,0
T00000628,U000376,2025-09-28,Inapp,renewal_reminder,0,1,0,0
T00000629,U000376,2025-11-23,inapp,renewal_reminder,0,1,0,0
T00000630,U000376,2026-01-25,email,renewal_reminder,0,1,0,0
T00000631,U000378,2026-01-01,email,renewal_reminder,0,1,0,0
T00000632,U000379,2025-09-04,push,renewal_reminder,0,1,1,0
T00000633,U000379,2025-11-29,email,renewal_reminder,0,1,0,0
T00000634,U000380,2025-10-04,email,renewal_reminder,0,1,1,0
T00000635,U000381,2025-07-30,email,renewal_reminder,0,1,0,0
T00000636,U000381,2025-10-02,email,renewal_reminder,0,1,0,0
T00000637,U000384,2025-08-07,email,renewal_reminder,0,1,0,0
T00000638,U000384,2025-10-03,push,renewal_reminder,0,1,0,0
T00000639,U000385,2025-08-12,email,renewal_reminder,0,1,0,0
T00000640,U000385,2025-10-09,email,renewal_reminder,0,1,0,0
T00000641,U000385,2025-12-12,email,renewal_reminder,0,1,1,0
T00000642,U000385,2026-01-09,inapp,renewal_reminder,0,1,0,0
T00000643,U000386,2025-07-06,inapp,renewal_reminder,0,1,1,0
T00000644,U000387,2025-07-19,push,renewal_reminder,0,1,0,0
T00000645,U000387,2025-08-18,email,renewal_reminder,0,1,0,0
T00000646,U000390,2025-07-12,inapp,renewal_reminder,0,1,0,0
T00000647,U000390,2025-09-10,push,renewal_reminder,0,1,0,0
T00000648,U000390,2025-10-08,email,renewal_reminder,0,1,0,0
T00000649,U000392,2025-07-18,inapp,renewal_reminder,0,1,0,0
T00000650,U000392,2025-08-15,email,renewal_reminder,0,1,0,0
T00000651,U000392,2025-10-12,inapp,renewal_reminder,0,1,1,0
T00000652,U000392,2025-11-15,email,renewal_reminder,0,1,0,0
T00000653,U000393,2025-10-05,push,renewal_reminder,0,1,1,0
T00000654,U000394,2025-10-29,email,renewal_reminder,0,1,0,0
T00000655,U000394,2025-11-27,inapp,renewal_reminder,0,1,0,0
T00000656,U000395,2025-11-25,push,renewal_reminder,0,1,0,0
T00000657,U000395,2025-12-25,email,renewal_reminder,0,1,0,0
T00000658,U000396,2026-01-06,email,renewal_reminder,0,1,1,0
T00000659,U000397,2025-10-12,push,renewal_reminder,0,1,0,0
T00000660,U000398,2025-09-18,email,renewal_reminder,0,1,0,0
T00000661,U000398,2025-10-20,email,renewal_reminder,0,1,1,0
T00000662,U000398,2025-11-18,push,renewal_reminder,0,1,0,0
T00000663,U000399,2025-09-13,push,renewal_reminder,0,1,0,0
T00000664,U000399,2025-10-14,push,renewal_reminder,0,1,0,0
T00000665,U000399,2025-11-12,email,renewal_reminder,0,1,0,0
T00000666,U000400,2025-12-22,inapp,renewal_reminder,0,1,0,0
T00000667,U000402,2026-01-12,email,renewal_reminder,0,1,0,0
T00000668,U000403,2025-08-17,email,renewal_reminder,0,1,0,0
T00000669,U000403,2025-09-15,email,renewal_reminder,0,1,0,0
T00000670,U000403,2025-11-18,email,renewal_reminder,0,1,1,0
T00000671,U000403,2025-12-14,push,renewal_reminder,0,1,0,0
T00000672,U000405,2025-10-01,inapp,renewal_reminder,0,1,0,0
T00000673,U000405,2025-12-30,inapp,renewal_reminder,0,1,0,0
T00000674,U000406,2025-10-03,inapp,,0,1,0,0
T00000675,U000406,2025-12-04,email,renewal_reminder,0,1,0,0
T00000676,U000407,2026-01-12,email,renewal_reminder,0,1,0,0
T00000677,U000408,2025-11-04,email,renewal_reminder,0,1,0,0
T00000678,U000408,2026-01-01,push,renewal_reminder,0,1,0,0
T00000679,U000410,2025-07-04,email,renewal_reminder,0,1,0,0
T00000680,U000410,2025-08-04,push,renewal_reminder,0,1,0,0
T00000681,U000410,2025-10-05,inapp,renewal_reminder,0,1,0,0
T00000682,U000410,2025-11-02,email,renewal_reminder,0,1,0,0
T00000683,U000410,2025-12-05,email,renewal_reminder,0,1,0,0
T00000684,U000411,2025-07-18,email,renewal_reminder,0,1,0,0
T00000685,U000411,2025-08-17,email,renewal_reminder,0,1,0,0
T00000686,U000411,2025-10-15,email,renewal_reminder,0,1,1,0
T00000687,U000412,2025-12-25,inapp,renewal_reminder,0,1,1,0
T00000688,U000412,2026-01-21,email,,0,1,0,0
T00000689,U000413,2025-10-11,email,renewal_reminder,0,1,0,0
T00000690,U000413,2025-12-13,push,renewal_reminder,0,1,0,0
T00000691,U000414,2025-09-05,email,renewal_reminder,0,1,0,0
T00000692,U000414,2025-11-01,email,renewal_reminder,0,1,0,0
T00000693,U000414,2025-12-05,email,renewal_reminder,0,1,0,0
T00000694,U000415,2025-07-06,inapp,renewal_reminder,0,1,0,0
T00000695,U000415,2025-09-04,inapp,renewal_reminder,0,1,0,0
T00000696,U000415,2025-10-03,inapp,renewal_reminder,0,1,1,0
T00000697,U000415,2025-11-06,email,renewal_reminder,0,1,0,0
T00000698,U000415,2025-12-03,inapp,renewal_reminder,0,1,0,0
T00000699,U000418,2025-09-28,push,renewal_reminder,0,1,0,0
T00000700,U000418,2025-10-31,email,renewal_reminder,0,1,0,0
T00000701,U000418,2025-11-26,email,renewal_reminder,0,1,1,0
T00000702,U000419,2025-10-16,push,renewal_reminder,0,1,1,0
T00000703,U000419,2025-11-11,push,renewal_reminder,0,1,0,0
T00000704,U000419,2025-12-11,inapp,renewal_reminder,0,1,0,0
T00000705,U000419,2026-01-13,push,renewal_reminder,0,1,0,0
T00000706,U000420,2025-11-11,email,renewal_reminder,0,1,0,0
T00000707,U000421,2026-01-22,push,renewal_reminder,0,1,0,0
T00000708,U000422,2025-11-23,email,renewal_reminder,0,1,0,0
T00000709,U000423,2025-12-11,email,renewal_reminder,0,1,1,0
T00000710,U000424,2025-11-23,email,renewal_reminder,0,1,0,0
T00000711,U000425,2025-09-14,push,renewal_reminder,0,1,0,0
T00000712,U000425,2025-11-11,push,renewal_reminder,0,1,0,0
T00000713,U000425,2025-12-14,email,renewal_reminder,0,1,1,0
T00000714,U000426,2025-08-18,email,renewal_reminder,0,1,0,0
T00000715,U000426,2025-10-19,email,renewal_reminder,0,1,0,0
T00000716,U000426,2025-11-18,push,renewal_reminder,0,1,0,0
T00000717,U000426,2025-12-16,email,renewal_reminder,0,1,0,0
T00000718,U000426,2026-01-17,email,renewal_reminder,0,1,0,0
T00000719,U000427,2026-01-05,email,renewal_reminder,0,1,0,0
T00000720,U000429,2025-07-11,email,renewal_reminder,0,1,0,0
T00000721,U000429,2025-12-11,push,renewal_reminder,0,1,0,0
T00000722,U000430,2025-12-01,push,renewal_reminder,0,1,0,0
T00000723,U000431,2025-07-25,email,renewal_reminder,0,1,0,0
T00000724,U000431,2025-09-23,email,renewal_reminder,0,1,0,0
T00000725,U000431,2025-10-19,push,renewal_reminder,0,1,0,0
T00000726,U000432,2025-12-03,email,renewal_reminder,0,1,0,0
T00000727,U000432,2026-01-02,email,renewal_reminder,0,1,0,0
T00000728,U000433,2025-12-22,email,renewal_reminder,0,1,1,0
T00000729,U000433,2026-01-24,email,renewal_reminder,0,1,0,0
T00000730,U000434,2025-07-06,push,renewal_reminder,0,1,0,0
T00000731,U000434,2025-08-05,push,renewal_reminder,0,1,0,0
T00000732,U000434,2025-09-01,email,renewal_reminder,0,1,0,0
T00000733,U000434,2025-10-03,email,renewal_reminder,0,1,0,0
T00000734,U000434,2025-11-30,email,renewal_reminder,0,1,1,0
T00000735,U000435,2025-09-16,email,renewal_reminder,0,1,0,0
T00000736,U000435,2025-10-15,email,renewal_reminder,0,1,0,0
T00000737,U000435,2025-12-13,email,renewal_reminder,0,1,0,0
T00000738,U000435,2026-01-14,inapp,renewal_reminder,0,1,1,0
T00000739,U000436,2025-09-07,push,renewal_reminder,0,1,0,0
T00000740,U000436,2025-10-06,push,renewal_reminder,0,1,0,0
T00000741,U000436,2025-11-04,email,renewal_reminder,0,1,0,0
T00000742,U000437,2026-01-21,email,renewal_reminder,0,1,0,0
T00000743,U000439,2025-07-26,Push,renewal_reminder,0,1,0,0
T00000744,U000439,2025-08-25,inapp,renewal_reminder,0,1,0,0
T00000745,U000439,2025-11-22,inapp,renewal_reminder,0,1,0,0
T00000746,U000439,2025-12-23,email,renewal_reminder,0,1,0,0
T00000747,U000440,2025-10-13,email,renewal_reminder,0,1,0,0
T00000748,U000440,2025-11-11,push,renewal_reminder,0,1,0,0
T00000749,U000440,2025-12-13,inapp,renewal_reminder,0,1,0,0
T00000750,U000442,2025-08-17,email,renewal_reminder,0,1,0,0
T00000751,U000442,2025-09-17,email,renewal_reminder,0,1,0,0
T00000752,U000442,2025-10-15,email,renewal_reminder,0,1,0,0
T00000753,U000442,2025-11-14,email,renewal_reminder,0,1,0,0
T00000754,U000442,2025-12-14,push,renewal_reminder,0,1,0,0
T00000755,U000443,2025-07-10,email,renewal_reminder,0,1,0,0
