payment_id,user_id,subscription_id,payment_date,amount,payment_method,payment_status,failure_reason,retry_count
PAY00000310,U000082,SUB_U000082,2025-12-24,499.0,UPI,SUCCESS,,0
PAY00000311,U000083,SUB_U000083,2025-06-18,299.0,Card,SUCCESS,,0
PAY00000312,U000083,SUB_U000083,2025-07-19,299.0,UPI,SUCCESS,,0
PAY00000313,U000083,SUB_U000083,2025-08-18,299.0,UPI,SUCCESS,,0
PAY00000314,U000083,SUB_U000083,2025-09-18,299.0,UPI,SUCCESS,,0
PAY00000315,U000083,SUB_U000083,2025-10-16,299.0,UPI,SUCCESS,,0
PAY00000316,U000083,SUB_U000083,2025-11-17,299.0,Wallet,SUCCESS,,0
PAY00000317,U000084,SUB_U000084,2025-12-05,299.0,NetBanking,FAILED,INSUFFICIENT_FUNDS,0
PAY00000318,U000085,SUB_U000085,2025-10-15,499.0,UPI,SUCCESS,,0
PAY00000319,U000085,SUB_U000085,2025-11-12,499.0,Card,SUCCESS,,0
PAY00000320,U000085,SUB_U000085,2025-12-12,499.0,NetBanking,SUCCESS,,0
PAY00000321,U000086,SUB_U000086,2025-10-31,299.0,Card,SUCCESS,,0
PAY00000322,U000086,SUB_U000086,2025-11-29,299.0,Wallet,SUCCESS,,0
PAY00000323,U000086,SUB_U000086,2025-12-29,299.0,Wallet,SUCCESS,,0
PAY00000324,U000087,SUB_U000087,2025-06-03,499.0,Card,SUCCESS,,0
PAY00000325,U000087,SUB_U000087,2025-07-02,499.0,NetBanking,SUCCESS,,0
PAY00000326,U000087,SUB_U000087,2025-07-31,499.0,UPI,SUCCESS,,0
PAY00000327,U000087,SUB_U000087,2025-08-31,499.0,Wallet,SUCCESS,,0
PAY00000328,U000087,SUB_U000087,2025-10-01,499.0,Wallet,SUCCESS,,0
PAY00000329,U000087,SUB_U000087,2025-10-29,499.0,Card,SUCCESS,,0
PAY00000330,U000087,SUB_U000087,2025-11-30,499.0,Card,SUCCESS,,0
PAY00000331,U000087,SUB_U000087,2025-12-30,499.0,NetBanking,SUCCESS,,0
PAY00000332,U000088,SUB_U000088,2025-07-28,299.0,Wallet,SUCCESS,,0
PAY00000333,U000088,SUB_U000088,2025-08-26,299.0,Card,SUCCESS,,0
PAY00000334,U000088,SUB_U000088,2025-09-27,299.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00000335,U000088,SUB_U000088,2025-09-28,299.0,UPI,SUCCESS,,1
PAY00000336,U000089,SUB_U000089,2025-11-16,799.0,UPI,SUCCESS,,0
PAY00000337,U000089,SUB_U000089,2025-12-14,799.0,NetBanking,SUCCESS,,0
PAY00000338,U000090,SUB_U000090,2025-12-07,299.0,Card,SUCCESS,,0
PAY00000339,U000091,SUB_U000091,2025-08-28,299.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00000340,U000091,SUB_U000091,2025-08-29,299.0,Wallet,SUCCESS,,1
PAY00000341,U000091,SUB_U000091,2025-09-27,299.0,Wallet,SUCCESS,,0
PAY00000342,U000091,SUB_U000091,2025-10-27,299.0,UPI,SUCCESS,,0
PAY00000343,U000091,SUB_U000091,2025-11-26,299.0,UPI,SUCCESS,,0
PAY00000344,U000091,SUB_U000091,2025-12-25,299.0,UPI,SUCCESS,,0
PAY00000345,U000092,SUB_U000092,2025-12-01,499.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00000346,U000092,SUB_U000092,2025-12-31,499.0,UPI,SUCCESS,,0
PAY00000347,U000093,SUB_U000093,2025-12-06,499.0,Card,SUCCESS,,0
PAY00000348,U000094,SUB_U000094,2025-08-14,299.0,Card,SUCCESS,,0
PAY00000349,U000094,SUB_U000094,2025-09-12,299.0,Wallet,SUCCESS,,0
PAY00000350,U000094,SUB_U000094,2025-10-12,299.0,UPI,SUCCESS,,0
PAY00000351,U000094,SUB_U000094,2025-11-13,299.0,UPI,SUCCESS,,0
PAY00000352,U000094,SUB_U000094,2025-12-12,299.0,Card,FAILED,CARD_DECLINED,0
PAY00000353,U000095,SUB_U000095,2025-12-17,799.0,NetBanking,SUCCESS,,0
PAY00000354,U000096,SUB_U000096,2025-07-21,499.0,Card,SUCCESS,,0
PAY00000355,U000096,SUB_U000096,2025-08-21,499.0,UPI,FAILED,CARD_DECLINED,0
PAY00000356,U000096,SUB_U000096,2025-08-22,499.0,Card,SUCCESS,,1
PAY00000357,U000096,SUB_U000096,2025-09-21,499.0,Wallet,SUCCESS,,0
PAY00000358,U000096,SUB_U000096,2025-10-21,499.0,UPI,SUCCESS,,0
PAY00000359,U000096,SUB_U000096,2025-11-18,499.0,Wallet,SUCCESS,,0
PAY00000360,U000096,SUB_U000096,2025-12-20,499.0,UPI,SUCCESS,,0
PAY00000361,U000097,SUB_U000097,2025-07-10,799.0,UPI,SUCCESS,,0
PAY00000362,U000097,SUB_U000097,2025-08-09,799.0,Card,SUCCESS,,0
PAY00000363,U000097,SUB_U000097,2025-09-08,799.0,Card,SUCCESS,,0
PAY00000364,U000097,SUB_U000097,2025-10-08,799.0,Card,SUCCESS,,0
PAY00000365,U000097,SUB_U000097,2025-11-06,799.0,UPI,SUCCESS,,0
PAY00000366,U000097,SUB_U000097,2025-12-07,799.0,NetBanking,SUCCESS,,0
PAY00000367,U000098,SUB_U000098,2025-10-29,799.0,Card,SUCCESS,,0
PAY00000368,U000098,SUB_U000098,2025-11-26,799.0,UPI,SUCCESS,,0
PAY00000369,U000098,SUB_U000098,2025-12-26,799.0,Card,SUCCESS,,0
PAY00000370,U000099,SUB_U000099,2025-10-13,299.0,UPI,SUCCESS,,0
PAY00000371,U000099,SUB_U000099,2025-11-12,299.0,UPI,SUCCESS,,0
PAY00000372,U000099,SUB_U000099,2025-12-13,299.0,Card,SUCCESS,,0
PAY00000373,U000100,SUB_U000100,2025-06-17,299.0,Card,SUCCESS,,0
PAY00000374,U000100,SUB_U000100,2025-07-18,299.0,UPI,SUCCESS,,0
PAY00000375,U000100,SUB_U000100,2025-08-17,299.0,UPI,SUCCESS,,0
PAY00000376,U000100,SUB_U000100,2025-09-14,299.0,UPI,SUCCESS,,0
PAY00000377,U000100,SUB_U000100,2025-10-14,299.0,UPI,SUCCESS,,0
PAY00000378,U000100,SUB_U000100,2025-11-15,299.0,UPI,SUCCESS,,0
PAY00000379,U000100,SUB_U000100,2025-12-15,299.0,Wallet,Success,,0
PAY00000380,U000101,SUB_U000101,2025-12-07,499.0,UPI,SUCCESS,,0
PAY00000381,U000102,SUB_U000102,2025-06-28,499.0,UPI,SUCCESS,,0
PAY00000382,U000102,SUB_U000102,2025-07-30,499.0,Card,SUCCESS,,0
PAY00000383,U000102,SUB_U000102,2025-08-27,499.0,UPI,FAILED,CARD_DECLINED,0
PAY00000384,U000102,SUB_U000102,2025-09-28,499.0,Wallet,SUCCESS,,0
PAY00000385,U000102,SUB_U000102,2025-10-27,499.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00000386,U000102,SUB_U000102,2025-10-28,499.0,Card,SUCCESS,,1
PAY00000387,U000102,SUB_U000102,2025-11-26,499.0,UPI,SUCCESS,,0
PAY00000388,U000103,SUB_U000103,2025-11-25,299.0,UPI,SUCCESS,,0
PAY00000389,U000104,SUB_U000104,2025-05-14,499.0,UPI,SUCCESS,,0
PAY00000390,U000104,SUB_U000104,2025-06-12,499.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00000391,U000104,SUB_U000104,2025-06-13,499.0,Card,SUCCESS,,1
PAY00000392,U000104,SUB_U000104,2025-07-13,499.0,Card,SUCCESS,,0
PAY00000393,U000104,SUB_U000104,2025-08-13,499.0,UPI,SUCCESS,,0
PAY00000394,U000104,SUB_U000104,2025-09-12,499.0,Card,SUCCESS,,0
PAY00000395,U000104,SUB_U000104,2025-10-10,499.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00000396,U000104,SUB_U000104,2025-11-11,499.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00000397,U000104,SUB_U000104,2025-12-11,499.0,Card,SUCCESS,,0
PAY00000398,U000105,SUB_U000105,2025-11-25,499.0,UPI,SUCCESS,,0
PAY00000399,U000105,SUB_U000105,2025-12-25,499.0,Card,SUCCESS,,0
PAY00000400,U000106,SUB_U000106,2025-11-21,299.0,UPI,SUCCESS,,0
PAY00000401,U000106,SUB_U000106,2025-12-20,299.0,NetBanking,SUCCESS,,0
PAY00000402,U000107,SUB_U000107,2025-11-23,299.0,Card,SUCCESS,,0
PAY00000403,U000108,SUB_U000108,2025-10-22,299.0,Card,SUCCESS,,0
PAY00000404,U000109,SUB_U000109,2025-09-03,499.0,Card,FAILED,CARD_DECLINED,0
PAY00000405,U000109,SUB_U000109,2025-09-04,499.0,UPI,SUCCESS,,1
PAY00000406,U000109,SUB_U000109,2025-10-03,499.0,UPI,SUCCESS,,0
PAY00000407,U000109,SUB_U000109,2025-11-01,499.0,UPI,SUCCESS,,0
PAY00000408,U000109,SUB_U000109,2025-11-30,499.0,NetBanking,SUCCESS,,0
PAY00000409,U000109,SUB_U000109,2026-01-01,499.0,Card,SUCCESS,,0
PAY00000410,U000110,SUB_U000110,2025-11-04,299.0,Card,SUCCESS,,0
PAY00000411,U000111,SUB_U000111,2025-07-14,499.0,Card,SUCCESS,,0
PAY00000412,U000111,SUB_U000111,2025-08-14,499.0,NetBanking,SUCCESS,,0
PAY00000413,U000111,SUB_U000111,2025-09-13,499.0,UPI,SUCCESS,,0
PAY00000414,U000111,SUB_U000111,2025-10-12,499.0,Card,SUCCESS,,0
PAY00000415,U000111,SUB_U000111,2025-11-12,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00000416,U000111,SUB_U000111,2025-12-12,499.0,Card,SUCCESS,,0
PAY00000417,U000112,SUB_U000112,2025-11-25,299.0,Card,SUCCESS,,0
PAY00000418,U000112,SUB_U000112,2025-12-25,299.0,UPI,SUCCESS,,0
PAY00000419,U000113,SUB_U000113,2025-09-28,299.0,Wallet,SUCCESS,,0
PAY00000420,U000113,SUB_U000113,2025-10-26,299.0,Card,SUCCESS,,0
PAY00000421,U000113,SUB_U000113,2025-11-25,299.0,UPI,SUCCESS,,0
PAY00000422,U000113,SUB_U000113,2025-12-27,299.0,Card,SUCCESS,,0
PAY00000423,U000114,SUB_U000114,2025-09-03,299.0,UPI,SUCCESS,,0
PAY00000424,U000114,SUB_U000114,2025-10-02,299.0,UPI,SUCCESS,,0
PAY00000425,U000114,SUB_U000114,2025-11-01,299.0,Card,SUCCESS,,0
PAY00000426,U000114,SUB_U000114,2025-12-02,299.0,UPI,SUCCESS,,0
PAY00000427,U000114,SUB_U000114,2026-01-01,299.0,Card,SUCCESS,,0
PAY00000428,U000115,SUB_U000115,2025-09-15,499.0,Card,SUCCESS,,0
PAY00000429,U000116,SUB_U000116,2025-09-27,499.0,NetBanking,SUCCESS,,0
PAY00000430,U000116,SUB_U000116,2025-10-28,499.0,UPI,SUCCESS,,0
PAY00000431,U000116,SUB_U000116,2025-11-28,499.0,NetBanking,SUCCESS,,0
PAY00000432,U000116,SUB_U000116,2025-12-27,499.0,Card,SUCCESS,,0
PAY00000433,U000117,SUB_U000117,2025-05-21,799.0,Card,SUCCESS,,0
PAY00000434,U000117,SUB_U000117,2025-06-18,799.0,Card,SUCCESS,,0
PAY00000435,U000117,SUB_U000117,2025-07-19,799.0,Card,SUCCESS,,0
PAY00000436,U000117,SUB_U000117,2025-08-19,799.0,Card,SUCCESS,,0
PAY00000437,U000117,SUB_U000117,2025-09-18,799.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00000438,U000117,SUB_U000117,2025-09-19,799.0,Card,SUCCESS,,1
PAY00000439,U000117,SUB_U000117,2025-10-16,799.0,UPI,SUCCESS,,0
PAY00000440,U000117,SUB_U000117,2025-11-15,799.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00000441,U000117,SUB_U000117,2025-12-16,799.0,UPI,SUCCESS,,0
PAY00000442,U000118,SUB_U000118,2025-06-09,299.0,Card,success,,0
PAY00000443,U000118,SUB_U000118,2025-07-09,299.0,UPI,SUCCESS,,0
PAY00000444,U000118,SUB_U000118,2025-08-10,299.0,Card,SUCCESS,,0
PAY00000445,U000118,SUB_U000118,2025-09-07,299.0,UPI,SUCCESS,,0
PAY00000446,U000118,SUB_U000118,2025-10-07,299.0,UPI,success,,0
PAY00000447,U000118,SUB_U000118,2025-11-06,299.0,Card,SUCCESS,,0
PAY00000448,U000118,SUB_U000118,2025-12-08,299.0,UPI,SUCCESS,,0
PAY00000449,U000119,SUB_U000119,2025-07-10,499.0,UPI,SUCCESS,,0
PAY00000450,U000119,SUB_U000119,2025-08-09,499.0,UPI,SUCCESS,,0
PAY00000451,U000119,SUB_U000119,2025-09-07,499.0,UPI,SUCCESS,,0
PAY00000452,U000120,SUB_U000120,2025-06-05,299.0,UPI,SUCCESS,,0
PAY00000453,U000120,SUB_U000120,2025-07-06,299.0,Wallet,SUCCESS,,0
PAY00000454,U000120,SUB_U000120,2025-08-06,299.0,UPI,SUCCESS,,0
PAY00000455,U000120,SUB_U000120,2025-09-05,299.0,UPI,SUCCESS,,0
PAY00000456,U000120,SUB_U000120,2025-10-03,299.0,UPI,SUCCESS,,0
PAY00000457,U000120,SUB_U000120,2025-11-03,299.0,Card,SUCCESS,,0
PAY00000458,U000120,SUB_U000120,2025-12-04,299.0,UPI,SUCCESS,,0
PAY00000459,U000121,SUB_U000121,2025-08-30,299.0,Wallet,SUCCESS,,0
PAY00000460,U000121,SUB_U000121,2025-09-30,299.0,Card,SUCCESS,,0
PAY00000461,U000121,SUB_U000121,2025-10-29,299.0,UPI,SUCCESS,,0
PAY00000462,U000121,SUB_U000121,2025-11-29,299.0,UPI,SUCCESS,,0
PAY00000463,U000121,SUB_U000121,2025-12-27,299.0,Card,SUCCESS,,0
PAY00000464,U000122,SUB_U000122,2025-10-26,299.0,NetBanking,SUCCESS,,0
PAY00000465,U000122,SUB_U000122,2025-11-26,299.0,Wallet,SUCCESS,,0
PAY00000466,U000122,SUB_U000122,2025-12-26,299.0,UPI,SUCCESS,,0
PAY00000467,U000123,SUB_U000123,2025-10-17,299.0,UPI,SUCCESS,,0
PAY00000468,U000123,SUB_U000123,2025-11-16,299.0,UPI,FAILED,CARD_DECLINED,0
PAY00000469,U000123,SUB_U000123,2025-11-17,299.0,UPI,SUCCESS,,1
PAY00000470,U000123,SUB_U000123,2025-12-18,299.0,Wallet,FAILED,UPI_PIN_ERROR,0
PAY00000471,U000123,SUB_U000123,2025-12-19,299.0,UPI,SUCCESS,,1
PAY00000472,U000124,SUB_U000124,2025-09-03,299.0,UPI,SUCCESS,,0
PAY00000473,U000124,SUB_U000124,2025-10-04,299.0,UPI,SUCCESS,,0
PAY00000474,U000124,SUB_U000124,2025-11-04,299.0,Card,SUCCESS,,0
PAY00000475,U000124,SUB_U000124,2025-12-04,299.0,Card,SUCCESS,,0
PAY00000476,U000125,SUB_U000125,2025-12-12,799.0,Card,SUCCESS,,0
PAY00000477,U000126,SUB_U000126,2025-09-26,499.0,Wallet,SUCCESS,,0
PAY00000478,U000126,SUB_U000126,2025-10-24,499.0,Card,FAILED,CARD_DECLINED,0
PAY00000479,U000126,SUB_U000126,2025-10-25,499.0,NetBanking,SUCCESS,,1
PAY00000480,U000126,SUB_U000126,2025-11-24,499.0,Wallet,SUCCESS,,0
PAY00000481,U000126,SUB_U000126,2025-12-24,499.0,UPI,SUCCESS,,0
PAY00000482,U000127,SUB_U000127,2025-05-31,299.0,Card,SUCCESS,,0
PAY00000483,U000127,SUB_U000127,2025-06-29,299.0,Wallet,SUCCESS,,0
PAY00000484,U000127,SUB_U000127,2025-07-28,299.0,Card,SUCCESS,,0
PAY00000485,U000127,SUB_U000127,2025-08-27,299.0,Wallet,FAILED,BANK_TIMEOUT,0
PAY00000486,U000127,SUB_U000127,2025-08-28,299.0,UPI,SUCCESS,,1
PAY00000487,U000127,SUB_U000127,2025-09-28,299.0,UPI,SUCCESS,,0
PAY00000488,U000127,SUB_U000127,2025-10-28,299.0,Card,SUCCESS,,0
PAY00000489,U000127,SUB_U000127,2025-11-25,299.0,Card,SUCCESS,,0
PAY00000490,U000127,SUB_U000127,2025-12-27,299.0,Card,SUCCESS,,0
PAY00000491,U000128,SUB_U000128,2025-11-18,799.0,Card,SUCCESS,,0
PAY00000492,U000128,SUB_U000128,2025-12-17,799.0,Card,SUCCESS,,0
PAY00000493,U000129,SUB_U000129,2025-10-03,299.0,UPI,SUCCESS,,0
PAY00000494,U000129,SUB_U000129,2025-11-02,299.0,Card,SUCCESS,,0
PAY00000495,U000129,SUB_U000129,2025-11-30,299.0,UPI,SUCCESS,,0
PAY00000496,U000129,SUB_U000129,2025-12-31,299.0,UPI,SUCCESS,,0
PAY00000497,U000130,SUB_U000130,2025-10-14,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00000498,U000130,SUB_U000130,2025-10-15,499.0,Card,SUCCESS,,1
PAY00000499,U000131,SUB_U000131,2025-10-02,499.0,NetBanking,SUCCESS,,0
PAY00000500,U000131,SUB_U000131,2025-11-01,499.0,Card,SUCCESS,,0
PAY00000501,U000131,SUB_U000131,2025-11-30,499.0,Card,SUCCESS,,0
PAY00000502,U000131,SUB_U000131,2025-12-30,499.0,UPI,SUCCESS,,0
PAY00000503,U000132,SUB_U000132,2025-09-28,799.0,Wallet,SUCCESS,,0
PAY00000504,U000132,SUB_U000132,2025-10-29,799.0,Wallet,SUCCESS,,0
PAY00000505,U000132,SUB_U000132,2025-11-26,799.0,Card,SUCCESS,,0
PAY00000506,U000132,SUB_U000132,2025-12-27,799.0,UPI,SUCCESS,,0
PAY00000507,U000133,SUB_U000133,2025-05-31,799.0,UPI,SUCCESS,,0
PAY00000508,U000133,SUB_U000133,2025-07-01,799.0,UPI,SUCCESS,,0
PAY00000509,U000133,SUB_U000133,2025-07-29,799.0,UPI,SUCCESS,,0
PAY00000510,U000133,SUB_U000133,2025-08-29,799.0,Card,SUCCESS,,0
PAY00000511,U000133,SUB_U000133,2025-09-29,799.0,UPI,SUCCESS,,0
PAY00000512,U000133,SUB_U000133,2025-10-27,799.0,NetBanking,SUCCESS,,0
PAY00000513,U000133,SUB_U000133,2025-11-27,799.0,NetBanking,SUCCESS,,0
PAY00000514,U000133,SUB_U000133,2025-12-28,799.0,UPI,SUCCESS,,0
PAY00000515,U000134,SUB_U000134,2025-10-01,499.0,UPI,SUCCESS,,0
PAY00000516,U000135,SUB_U000135,2025-11-26,499.0,Wallet,SUCCESS,,0
PAY00000517,U000135,SUB_U000135,2025-12-27,499.0,Card,SUCCESS,,0
PAY00000518,U000136,SUB_U000136,2025-07-26,299.0,NetBanking,SUCCESS,,0
PAY00000519,U000136,SUB_U000136,2025-08-24,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00000520,U000137,SUB_U000137,2025-10-10,799.0,UPI,SUCCESS,,0
PAY00000521,U000137,SUB_U000137,2025-11-11,799.0,Card,SUCCESS,,0
PAY00000522,U000137,SUB_U000137,2025-12-10,799.0,UPI,SUCCESS,,0
PAY00000523,U000138,SUB_U000138,2025-05-17,499.0,Wallet,SUCCESS,,0
PAY00000524,U000138,SUB_U000138,2025-06-17,499.0,Card,SUCCESS,,0
PAY00000525,U000138,SUB_U000138,2025-07-17,499.0,Wallet,SUCCESS,,0
PAY00000526,U000138,SUB_U000138,2025-08-16,499.0,Card,SUCCESS,,0
PAY00000527,U000138,SUB_U000138,2025-09-13,499.0,UPI,SUCCESS,,0
PAY00000528,U000138,SUB_U000138,2025-10-15,499.0,Wallet,SUCCESS,,0
PAY00000529,U000138,SUB_U000138,2025-11-14,499.0,Wallet,SUCCESS,,0
PAY00000530,U000138,SUB_U000138,2025-12-13,499.0,Card,SUCCESS,,0
PAY00000531,U000139,SUB_U000139,2025-08-08,799.0,Card,SUCCESS,,0
PAY00000532,U000139,SUB_U000139,2025-09-07,799.0,UPI,SUCCESS,,0
PAY00000533,U000139,SUB_U000139,2025-10-05,799.0,Card,SUCCESS,,0
PAY00000534,U000139,SUB_U000139,2025-11-06,799.0,Card,SUCCESS,,0
PAY00000535,U000139,SUB_U000139,2025-12-04,799.0,Card,SUCCESS,,0
PAY00000536,U000140,SUB_U000140,2025-08-25,299.0,UPI,SUCCESS,,0
PAY00000537,U000140,SUB_U000140,2025-09-22,299.0,UPI,SUCCESS,,0
PAY00000538,U000140,SUB_U000140,2025-10-22,299.0,Card,SUCCESS,,0
PAY00000539,U000140,SUB_U000140,2025-11-22,299.0,NetBanking,SUCCESS,,0
PAY00000540,U000140,SUB_U000140,2025-12-23,299.0,UPI,SUCCESS,,0
PAY00000541,U000141,SUB_U000141,2026-01-11,299.0,Card,SUCCESS,,0
PAY00000542,U000142,SUB_U000142,2025-06-29,499.0,Card,FAILED,BANK_TIMEOUT,0
PAY00000543,U000142,SUB_U000142,2025-07-28,499.0,UPI,SUCCESS,,0
PAY00000544,U000142,SUB_U000142,2025-08-28,499.0,Wallet,SUCCESS,,0
PAY00000545,U000142,SUB_U000142,2025-09-27,499.0,Card,SUCCESS,,0
PAY00000546,U000142,SUB_U000142,2025-10-27,499.0,Card,SUCCESS,,0
PAY00000547,U000142,SUB_U000142,2025-11-25,499.0,Card,SUCCESS,,0
PAY00000548,U000142,SUB_U000142,2025-12-24,499.0,Card,SUCCESS,,0
PAY00000549,U000143,SUB_U000143,2025-07-21,299.0,Card,SUCCESS,,0
PAY00000550,U000143,SUB_U000143,2025-08-19,299.0,UPI,SUCCESS,,0
PAY00000551,U000143,SUB_U000143,2025-09-20,299.0,Card,SUCCESS,,0
PAY00000552,U000143,SUB_U000143,2025-10-19,299.0,UPI,SUCCESS,,0
PAY00000553,U000143,SUB_U000143,2025-11-17,299.0,UPI,SUCCESS,,0
PAY00000554,U000143,SUB_U000143,2025-12-19,299.0,Wallet,SUCCESS,,0
PAY00000555,U000144,SUB_U000144,2025-08-17,499.0,NetBanking,success,,0
PAY00000556,U000144,SUB_U000144,2025-09-15,499.0,Card,SUCCESS,,0
PAY00000557,U000144,SUB_U000144,2025-10-16,499.0,UPI,SUCCESS,,0
PAY00000558,U000144,SUB_U000144,2025-11-13,499.0,Wallet,SUCCESS,,0
PAY00000559,U000144,SUB_U000144,2025-12-15,499.0,Card,SUCCESS,,0
PAY00000560,U000145,SUB_U000145,2026-01-14,499.0,UPI,SUCCESS,,0
PAY00000561,U000146,SUB_U000146,2025-12-11,799.0,Card,SUCCESS,,0
PAY00000562,U000147,SUB_U000147,2025-05-18,299.0,Card,SUCCESS,,0
PAY00000563,U000147,SUB_U000147,2025-06-16,299.0,UPI,SUCCESS,,0
PAY00000564,U000147,SUB_U000147,2025-07-18,299.0,UPI,SUCCESS,,0
PAY00000565,U000147,SUB_U000147,2025-08-15,299.0,UPI,SUCCESS,,0
PAY00000566,U000147,SUB_U000147,2025-09-15,299.0,Card,SUCCESS,,0
PAY00000567,U000147,SUB_U000147,2025-10-14,299.0,Wallet,SUCCESS,,0
PAY00000568,U000147,SUB_U000147,2025-11-14,299.0,Wallet,SUCCESS,,0
PAY00000569,U000148,SUB_U000148,2025-07-07,499.0,NetBanking,SUCCESS,,0
PAY00000570,U000148,SUB_U000148,2025-08-05,499.0,Wallet,SUCCESS,,0
PAY00000571,U000148,SUB_U000148,2025-09-04,499.0,Card,SUCCESS,,0
PAY00000572,U000148,SUB_U000148,2025-10-04,499.0,UPI,SUCCESS,,0
PAY00000573,U000148,SUB_U000148,2025-11-02,499.0,Wallet,FAILED,BANK_TIMEOUT,0
PAY00000574,U000149,SUB_U000149,2025-11-29,299.0,UPI,SUCCESS,,0
PAY00000575,U000149,SUB_U000149,2025-12-29,299.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00000576,U000150,SUB_U000150,2025-05-20,499.0,Wallet,SUCCESS,,0
PAY00000577,U000150,SUB_U000150,2025-06-18,499.0,NetBanking,SUCCESS,,0
PAY00000578,U000150,SUB_U000150,2025-07-19,499.0,Card,SUCCESS,,0
PAY00000579,U000150,SUB_U000150,2025-08-17,499.0,UPI,SUCCESS,,0
PAY00000580,U000150,SUB_U000150,2025-09-18,499.0,UPI,SUCCESS,,0
PAY00000581,U000150,SUB_U000150,2025-10-18,499.0,UPI,SUCCESS,,0
PAY00000582,U000150,SUB_U000150,2025-11-15,499.0,NetBanking,SUCCESS,,0
PAY00000583,U000150,SUB_U000150,2025-12-17,499.0,Card,FAILED,CARD_DECLINED,0
PAY00000584,U000151,SUB_U000151,2025-12-12,299.0,UPI,SUCCESS,,0
PAY00000585,U000152,SUB_U000152,2025-07-16,499.0,UPI,FAILED,CARD_DECLINED,0
PAY00000586,U000152,SUB_U000152,2025-08-17,499.0,NetBanking,SUCCESS,,0
PAY00000587,U000152,SUB_U000152,2025-09-14,499.0,UPI,SUCCESS,,0
PAY00000588,U000152,SUB_U000152,2025-10-14,499.0,Wallet,SUCCESS,,0
PAY00000589,U000152,SUB_U000152,2025-11-15,499.0,NetBanking,SUCCESS,,0
PAY00000590,U000152,SUB_U000152,2025-12-15,499.0,Card,SUCCESS,,0
PAY00000591,U000153,SUB_U000153,2025-12-24,299.0,Card,SUCCESS,,0
PAY00000592,U000154,SUB_U000154,2025-07-25,799.0,UPI,SUCCESS,,0
PAY00000593,U000154,SUB_U000154,2025-08-23,799.0,Card,SUCCESS,,0
PAY00000594,U000155,SUB_U000155,2025-08-30,499.0,UPI,SUCCESS,,0
PAY00000595,U000155,SUB_U000155,2025-09-28,499.0,Card,SUCCESS,,0
PAY00000596,U000155,SUB_U000155,2025-10-28,499.0,Wallet,FAILED,CARD_DECLINED,0
PAY00000597,U000155,SUB_U000155,2025-11-28,499.0,Card,SUCCESS,,0
PAY00000598,U000156,SUB_U000156,2025-10-24,499.0,Wallet,FAILED,UPI_PIN_ERROR,0
PAY00000599,U000156,SUB_U000156,2025-11-23,499.0,Wallet,SUCCESS,,0
PAY00000600,U000156,SUB_U000156,2025-12-23,499.0,Card,SUCCESS,,0
PAY00000601,U000157,SUB_U000157,2025-06-12,299.0,Card,SUCCESS,,0
PAY00000602,U000157,SUB_U000157,2025-07-12,299.0,UPI,SUCCESS,,0
PAY00000603,U000157,SUB_U000157,2025-08-11,299.0,Wallet,SUCCESS,,0
PAY00000604,U000157,SUB_U000157,2025-09-10,299.0,UPI,SUCCESS,,0
PAY00000605,U000157,SUB_U000157,2025-10-10,299.0,NetBanking,SUCCESS,,0
PAY00000606,U000157,SUB_U000157,2025-11-08,299.0,Wallet,SUCCESS,,0
PAY00000607,U000157,SUB_U000157,2025-12-07,299.0,Card,SUCCESS,,0
PAY00000608,U000158,SUB_U000158,2025-09-27,799.0,Card,SUCCESS,,0
PAY00000609,U000158,SUB_U000158,2025-10-28,799.0,UPI,SUCCESS,,0
PAY00000610,U000158,SUB_U000158,2025-11-26,799.0,Card,SUCCESS,,0
PAY00000611,U000158,SUB_U000158,2025-12-27,799.0,UPI,FAILED,CARD_DECLINED,0
PAY00000612,U000158,SUB_U000158,2025-12-28,799.0,UPI,SUCCESS,,1
PAY00000613,U000159,SUB_U000159,2025-09-13,299.0,UPI,SUCCESS,,0
PAY00000614,U000160,SUB_U000160,2025-11-17,499.0,UPI,SUCCESS,,0
PAY00000615,U000160,SUB_U000160,2025-12-19,499.0,UPI,SUCCESS,,0
PAY00000616,U000161,SUB_U000161,2026-01-13,499.0,UPI,SUCCESS,,0
PAY00000617,U000162,SUB_U000162,2025-10-21,499.0,Wallet,SUCCESS,,0
PAY00000618,U000163,SUB_U000163,2025-08-18,799.0,Card,SUCCESS,,0
PAY00000619,U000163,SUB_U000163,2025-09-18,799.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00000620,U000163,SUB_U000163,2025-10-18,799.0,Card,SUCCESS,,0
